"REF_DATE","GEO","DGUID","Prices","Seasonal adjustment","Estimates","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2004-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Hospital services","Dollars","81","millions","6","v62700494","1.1.1.44","402","","","","0"
"2004-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Hospital services","Dollars","81","millions","6","v62700494","1.1.1.44","410","","","","0"
"2004-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Hospital services","Dollars","81","millions","6","v62700494","1.1.1.44","418","","","","0"
"2004-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Hospital services","Dollars","81","millions","6","v62700494","1.1.1.44","423","","","","0"
"2005-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Hospital services","Dollars","81","millions","6","v62700494","1.1.1.44","430","","","","0"
"2005-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Hospital services","Dollars","81","millions","6","v62700494","1.1.1.44","436","","","","0"
"2005-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Hospital services","Dollars","81","millions","6","v62700494","1.1.1.44","444","","","","0"
"2005-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Hospital services","Dollars","81","millions","6","v62700494","1.1.1.44","448","","","","0"
"2006-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Hospital services","Dollars","81","millions","6","v62700494","1.1.1.44","454","","","","0"
"2006-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Hospital services","Dollars","81","millions","6","v62700494","1.1.1.44","467","","","","0"
"2006-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Hospital services","Dollars","81","millions","6","v62700494","1.1.1.44","475","","","","0"
"2006-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Hospital services","Dollars","81","millions","6","v62700494","1.1.1.44","484","","","","0"
"2007-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Hospital services","Dollars","81","millions","6","v62700494","1.1.1.44","492","","","","0"
"2007-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Hospital services","Dollars","81","millions","6","v62700494","1.1.1.44","502","","","","0"
"2007-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Hospital services","Dollars","81","millions","6","v62700494","1.1.1.44","508","","","","0"
"2007-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Hospital services","Dollars","81","millions","6","v62700494","1.1.1.44","517","","","","0"
"2008-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Hospital services","Dollars","81","millions","6","v62700494","1.1.1.44","528","","","","0"
"2008-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Hospital services","Dollars","81","millions","6","v62700494","1.1.1.44","536","","","","0"
"2008-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Hospital services","Dollars","81","millions","6","v62700494","1.1.1.44","544","","","","0"
"2008-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Hospital services","Dollars","81","millions","6","v62700494","1.1.1.44","553","","","","0"
"2009-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Hospital services","Dollars","81","millions","6","v62700494","1.1.1.44","559","","","","0"
"2009-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Hospital services","Dollars","81","millions","6","v62700494","1.1.1.44","561","","","","0"
"2009-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Hospital services","Dollars","81","millions","6","v62700494","1.1.1.44","571","","","","0"
"2009-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Hospital services","Dollars","81","millions","6","v62700494","1.1.1.44","581","","","","0"
"2010-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Hospital services","Dollars","81","millions","6","v62700494","1.1.1.44","592","","","","0"
"2010-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Hospital services","Dollars","81","millions","6","v62700494","1.1.1.44","601","","","","0"
"2010-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Hospital services","Dollars","81","millions","6","v62700494","1.1.1.44","611","","","","0"
"2010-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Hospital services","Dollars","81","millions","6","v62700494","1.1.1.44","622","","","","0"
"2011-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Hospital services","Dollars","81","millions","6","v62700494","1.1.1.44","629","","","","0"
"2011-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Hospital services","Dollars","81","millions","6","v62700494","1.1.1.44","640","","","","0"
"2011-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Hospital services","Dollars","81","millions","6","v62700494","1.1.1.44","651","","","","0"
"2011-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Hospital services","Dollars","81","millions","6","v62700494","1.1.1.44","656","","","","0"
"2012-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Hospital services","Dollars","81","millions","6","v62700494","1.1.1.44","667","","","","0"
"2012-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Hospital services","Dollars","81","millions","6","v62700494","1.1.1.44","678","","","","0"
"2012-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Hospital services","Dollars","81","millions","6","v62700494","1.1.1.44","689","","","","0"
"2012-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Hospital services","Dollars","81","millions","6","v62700494","1.1.1.44","697","","","","0"
"2013-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Hospital services","Dollars","81","millions","6","v62700494","1.1.1.44","710","","","","0"
"2013-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Hospital services","Dollars","81","millions","6","v62700494","1.1.1.44","722","","","","0"
"2013-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Hospital services","Dollars","81","millions","6","v62700494","1.1.1.44","731","","","","0"
"2013-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Hospital services","Dollars","81","millions","6","v62700494","1.1.1.44","735","","","","0"
"2014-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Hospital services","Dollars","81","millions","6","v62700494","1.1.1.44","741","","","","0"
"2014-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Hospital services","Dollars","81","millions","6","v62700494","1.1.1.44","747","","","","0"
"2014-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Hospital services","Dollars","81","millions","6","v62700494","1.1.1.44","753","","","","0"
"2014-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Hospital services","Dollars","81","millions","6","v62700494","1.1.1.44","761","","","","0"
"2015-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Hospital services","Dollars","81","millions","6","v62700494","1.1.1.44","768","","","","0"
"2015-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Hospital services","Dollars","81","millions","6","v62700494","1.1.1.44","776","","","","0"
"2015-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Hospital services","Dollars","81","millions","6","v62700494","1.1.1.44","783","","","","0"
"2015-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Hospital services","Dollars","81","millions","6","v62700494","1.1.1.44","789","","","","0"
"2016-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Hospital services","Dollars","81","millions","6","v62700494","1.1.1.44","794","","","","0"
"2016-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Hospital services","Dollars","81","millions","6","v62700494","1.1.1.44","799","","","","0"
"2016-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Hospital services","Dollars","81","millions","6","v62700494","1.1.1.44","806","","","","0"
"2016-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Hospital services","Dollars","81","millions","6","v62700494","1.1.1.44","812","","","","0"
"2017-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Hospital services","Dollars","81","millions","6","v62700494","1.1.1.44","812","","","","0"
"2017-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Hospital services","Dollars","81","millions","6","v62700494","1.1.1.44","812","","","","0"
"2017-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Hospital services","Dollars","81","millions","6","v62700494","1.1.1.44","812","","","","0"
"2017-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Hospital services","Dollars","81","millions","6","v62700494","1.1.1.44","814","","","","0"
"2018-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Hospital services","Dollars","81","millions","6","v62700494","1.1.1.44","821","","","","0"
"2018-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Hospital services","Dollars","81","millions","6","v62700494","1.1.1.44","824","","","","0"
"2018-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Hospital services","Dollars","81","millions","6","v62700494","1.1.1.44","827","","","","0"
"2018-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Hospital services","Dollars","81","millions","6","v62700494","1.1.1.44","827","","","","0"
"2019-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Hospital services","Dollars","81","millions","6","v62700494","1.1.1.44","831","","","","0"
"2019-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Hospital services","Dollars","81","millions","6","v62700494","1.1.1.44","842","","","","0"
"2019-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Hospital services","Dollars","81","millions","6","v62700494","1.1.1.44","865","","","","0"
"2019-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Hospital services","Dollars","81","millions","6","v62700494","1.1.1.44","890","","","","0"
"2020-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Hospital services","Dollars","81","millions","6","v62700494","1.1.1.44","901","","","","0"
"2020-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Hospital services","Dollars","81","millions","6","v62700494","1.1.1.44","676","","","","0"
"2020-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Hospital services","Dollars","81","millions","6","v62700494","1.1.1.44","767","","","","0"
"2020-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Hospital services","Dollars","81","millions","6","v62700494","1.1.1.44","788","","","","0"
"2021-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Hospital services","Dollars","81","millions","6","v62700494","1.1.1.44","789","","","","0"
"2021-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Hospital services","Dollars","81","millions","6","v62700494","1.1.1.44","806","","","","0"
"2021-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Hospital services","Dollars","81","millions","6","v62700494","1.1.1.44","809","","","","0"
"2021-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Hospital services","Dollars","81","millions","6","v62700494","1.1.1.44","807","","","","0"
"2022-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Hospital services","Dollars","81","millions","6","v62700494","1.1.1.44","832","","","","0"
"2022-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Hospital services","Dollars","81","millions","6","v62700494","1.1.1.44","874","","","","0"
"2022-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Hospital services","Dollars","81","millions","6","v62700494","1.1.1.44","892","","","","0"
"2022-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Hospital services","Dollars","81","millions","6","v62700494","1.1.1.44","908","","","","0"
"2023-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Hospital services","Dollars","81","millions","6","v62700494","1.1.1.44","910","","","","0"
"2023-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Hospital services","Dollars","81","millions","6","v62700494","1.1.1.44","918","","","","0"
"2023-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Hospital services","Dollars","81","millions","6","v62700494","1.1.1.44","915","","","","0"
"2023-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Hospital services","Dollars","81","millions","6","v62700494","1.1.1.44","909","","","","0"
"2024-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Hospital services","Dollars","81","millions","6","v62700494","1.1.1.44","929","","","","0"
"2024-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Hospital services","Dollars","81","millions","6","v62700494","1.1.1.44","956","","","","0"
"2024-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Hospital services","Dollars","81","millions","6","v62700494","1.1.1.44","978","","","","0"
"2024-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Hospital services","Dollars","81","millions","6","v62700494","1.1.1.44","998","","","","0"
"2025-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Hospital services","Dollars","81","millions","6","v62700494","1.1.1.44","1001","","","","0"
"2025-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Hospital services","Dollars","81","millions","6","v62700494","1.1.1.44","1004","","","","0"
"2025-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Hospital services","Dollars","81","millions","6","v62700494","1.1.1.44","1008","","","","0"
"2025-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Hospital services","Dollars","81","millions","6","v62700494","1.1.1.44","1013","","","","0"
"2026-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Hospital services","Dollars","81","millions","6","v62700494","1.1.1.44","1024","","","","0"
"1981-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Transport","Dollars","81","millions","6","v62700495","1.1.1.46","6441","","","","0"
"1981-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Transport","Dollars","81","millions","6","v62700495","1.1.1.46","6610","","","","0"
"1981-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Transport","Dollars","81","millions","6","v62700495","1.1.1.46","6676","","","","0"
"1981-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Transport","Dollars","81","millions","6","v62700495","1.1.1.46","6810","","","","0"
"1982-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Transport","Dollars","81","millions","6","v62700495","1.1.1.46","6571","","","","0"
"1982-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Transport","Dollars","81","millions","6","v62700495","1.1.1.46","6672","","","","0"
"1982-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Transport","Dollars","81","millions","6","v62700495","1.1.1.46","6727","","","","0"
"1982-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Transport","Dollars","81","millions","6","v62700495","1.1.1.46","6759","","","","0"
"1983-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Transport","Dollars","81","millions","6","v62700495","1.1.1.46","6956","","","","0"
"1983-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Transport","Dollars","81","millions","6","v62700495","1.1.1.46","7247","","","","0"
"1983-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Transport","Dollars","81","millions","6","v62700495","1.1.1.46","7689","","","","0"
"1983-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Transport","Dollars","81","millions","6","v62700495","1.1.1.46","7978","","","","0"
"1984-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Transport","Dollars","81","millions","6","v62700495","1.1.1.46","8290","","","","0"
"1984-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Transport","Dollars","81","millions","6","v62700495","1.1.1.46","8355","","","","0"
"1984-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Transport","Dollars","81","millions","6","v62700495","1.1.1.46","8537","","","","0"
"1984-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Transport","Dollars","81","millions","6","v62700495","1.1.1.46","8855","","","","0"
"1985-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Transport","Dollars","81","millions","6","v62700495","1.1.1.46","9343","","","","0"
"1985-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Transport","Dollars","81","millions","6","v62700495","1.1.1.46","9712","","","","0"
"1985-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Transport","Dollars","81","millions","6","v62700495","1.1.1.46","9995","","","","0"
"1985-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Transport","Dollars","81","millions","6","v62700495","1.1.1.46","10249","","","","0"
"1986-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Transport","Dollars","81","millions","6","v62700495","1.1.1.46","10352","","","","0"
"1986-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Transport","Dollars","81","millions","6","v62700495","1.1.1.46","10068","","","","0"
"1986-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Transport","Dollars","81","millions","6","v62700495","1.1.1.46","10599","","","","0"
"1986-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Transport","Dollars","81","millions","6","v62700495","1.1.1.46","10281","","","","0"
"1987-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Transport","Dollars","81","millions","6","v62700495","1.1.1.46","10690","","","","0"
"1987-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Transport","Dollars","81","millions","6","v62700495","1.1.1.46","11303","","","","0"
"1987-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Transport","Dollars","81","millions","6","v62700495","1.1.1.46","11404","","","","0"
"1987-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Transport","Dollars","81","millions","6","v62700495","1.1.1.46","11795","","","","0"
"1988-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Transport","Dollars","81","millions","6","v62700495","1.1.1.46","12086","","","","0"
"1988-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Transport","Dollars","81","millions","6","v62700495","1.1.1.46","12281","","","","0"
"1988-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Transport","Dollars","81","millions","6","v62700495","1.1.1.46","12279","","","","0"
"1988-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Transport","Dollars","81","millions","6","v62700495","1.1.1.46","12661","","","","0"
"1989-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Transport","Dollars","81","millions","6","v62700495","1.1.1.46","12421","","","","0"
"1989-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Transport","Dollars","81","millions","6","v62700495","1.1.1.46","13294","","","","0"
"1989-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Transport","Dollars","81","millions","6","v62700495","1.1.1.46","13122","","","","0"
"1989-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Transport","Dollars","81","millions","6","v62700495","1.1.1.46","13297","","","","0"
"1990-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Transport","Dollars","81","millions","6","v62700495","1.1.1.46","13697","","","","0"
"1990-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Transport","Dollars","81","millions","6","v62700495","1.1.1.46","13235","","","","0"
"1990-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Transport","Dollars","81","millions","6","v62700495","1.1.1.46","13246","","","","0"
"1990-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Transport","Dollars","81","millions","6","v62700495","1.1.1.46","13149","","","","0"
"1991-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Transport","Dollars","81","millions","6","v62700495","1.1.1.46","12732","","","","0"
"1991-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Transport","Dollars","81","millions","6","v62700495","1.1.1.46","13378","","","","0"
"1991-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Transport","Dollars","81","millions","6","v62700495","1.1.1.46","13209","","","","0"
"1991-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Transport","Dollars","81","millions","6","v62700495","1.1.1.46","12778","","","","0"
"1992-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Transport","Dollars","81","millions","6","v62700495","1.1.1.46","13003","","","","0"
"1992-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Transport","Dollars","81","millions","6","v62700495","1.1.1.46","13096","","","","0"
"1992-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Transport","Dollars","81","millions","6","v62700495","1.1.1.46","13374","","","","0"
"1992-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Transport","Dollars","81","millions","6","v62700495","1.1.1.46","13410","","","","0"
"1993-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Transport","Dollars","81","millions","6","v62700495","1.1.1.46","13345","","","","0"
"1993-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Transport","Dollars","81","millions","6","v62700495","1.1.1.46","13497","","","","0"
"1993-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Transport","Dollars","81","millions","6","v62700495","1.1.1.46","13731","","","","0"
"1993-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Transport","Dollars","81","millions","6","v62700495","1.1.1.46","13800","","","","0"
"1994-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Transport","Dollars","81","millions","6","v62700495","1.1.1.46","14129","","","","0"
"1994-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Transport","Dollars","81","millions","6","v62700495","1.1.1.46","14373","","","","0"
"1994-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Transport","Dollars","81","millions","6","v62700495","1.1.1.46","14514","","","","0"
"1994-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Transport","Dollars","81","millions","6","v62700495","1.1.1.46","15036","","","","0"
"1995-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Transport","Dollars","81","millions","6","v62700495","1.1.1.46","14633","","","","0"
"1995-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Transport","Dollars","81","millions","6","v62700495","1.1.1.46","14955","","","","0"
"1995-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Transport","Dollars","81","millions","6","v62700495","1.1.1.46","15436","","","","0"
"1995-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Transport","Dollars","81","millions","6","v62700495","1.1.1.46","15465","","","","0"
"1996-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Transport","Dollars","81","millions","6","v62700495","1.1.1.46","15758","","","","0"
"1996-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Transport","Dollars","81","millions","6","v62700495","1.1.1.46","16182","","","","0"
"1996-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Transport","Dollars","81","millions","6","v62700495","1.1.1.46","16199","","","","0"
"1996-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Transport","Dollars","81","millions","6","v62700495","1.1.1.46","17143","","","","0"
"1997-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Transport","Dollars","81","millions","6","v62700495","1.1.1.46","17557","","","","0"
"1997-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Transport","Dollars","81","millions","6","v62700495","1.1.1.46","17970","","","","0"
"1997-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Transport","Dollars","81","millions","6","v62700495","1.1.1.46","18299","","","","0"
"1997-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Transport","Dollars","81","millions","6","v62700495","1.1.1.46","19060","","","","0"
"1998-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Transport","Dollars","81","millions","6","v62700495","1.1.1.46","17913","","","","0"
"1998-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Transport","Dollars","81","millions","6","v62700495","1.1.1.46","18851","","","","0"
"1998-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Transport","Dollars","81","millions","6","v62700495","1.1.1.46","18889","","","","0"
"1998-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Transport","Dollars","81","millions","6","v62700495","1.1.1.46","18858","","","","0"
"1999-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Transport","Dollars","81","millions","6","v62700495","1.1.1.46","19313","","","","0"
"1999-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Transport","Dollars","81","millions","6","v62700495","1.1.1.46","19821","","","","0"
"1999-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Transport","Dollars","81","millions","6","v62700495","1.1.1.46","20806","","","","0"
"1999-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Transport","Dollars","81","millions","6","v62700495","1.1.1.46","21244","","","","0"
"2000-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Transport","Dollars","81","millions","6","v62700495","1.1.1.46","21666","","","","0"
"2000-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Transport","Dollars","81","millions","6","v62700495","1.1.1.46","21889","","","","0"
"2000-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Transport","Dollars","81","millions","6","v62700495","1.1.1.46","22573","","","","0"
"2000-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Transport","Dollars","81","millions","6","v62700495","1.1.1.46","21976","","","","0"
"2001-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Transport","Dollars","81","millions","6","v62700495","1.1.1.46","22095","","","","0"
"2001-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Transport","Dollars","81","millions","6","v62700495","1.1.1.46","22580","","","","0"
"2001-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Transport","Dollars","81","millions","6","v62700495","1.1.1.46","22223","","","","0"
"2001-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Transport","Dollars","81","millions","6","v62700495","1.1.1.46","22589","","","","0"
"2002-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Transport","Dollars","81","millions","6","v62700495","1.1.1.46","23131","","","","0"
"2002-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Transport","Dollars","81","millions","6","v62700495","1.1.1.46","23925","","","","0"
"2002-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Transport","Dollars","81","millions","6","v62700495","1.1.1.46","24223","","","","0"
"2002-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Transport","Dollars","81","millions","6","v62700495","1.1.1.46","24978","","","","0"
"2003-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Transport","Dollars","81","millions","6","v62700495","1.1.1.46","25336","","","","0"
"2003-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Transport","Dollars","81","millions","6","v62700495","1.1.1.46","24671","","","","0"
