"REF_DATE","GEO","DGUID","Prices","Seasonal adjustment","Estimates","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2001-10","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","New passenger cars","Dollars","81","millions","6","v62700728","1.2.1.47","4835","","","","0"
"2002-01","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","New passenger cars","Dollars","81","millions","6","v62700728","1.2.1.47","5003","","","","0"
"2002-04","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","New passenger cars","Dollars","81","millions","6","v62700728","1.2.1.47","5051","","","","0"
"2002-07","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","New passenger cars","Dollars","81","millions","6","v62700728","1.2.1.47","5097","","","","0"
"2002-10","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","New passenger cars","Dollars","81","millions","6","v62700728","1.2.1.47","5089","","","","0"
"2003-01","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","New passenger cars","Dollars","81","millions","6","v62700728","1.2.1.47","4980","","","","0"
"2003-04","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","New passenger cars","Dollars","81","millions","6","v62700728","1.2.1.47","4970","","","","0"
"2003-07","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","New passenger cars","Dollars","81","millions","6","v62700728","1.2.1.47","4919","","","","0"
"2003-10","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","New passenger cars","Dollars","81","millions","6","v62700728","1.2.1.47","4544","","","","0"
"2004-01","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","New passenger cars","Dollars","81","millions","6","v62700728","1.2.1.47","4518","","","","0"
"2004-04","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","New passenger cars","Dollars","81","millions","6","v62700728","1.2.1.47","4594","","","","0"
"2004-07","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","New passenger cars","Dollars","81","millions","6","v62700728","1.2.1.47","4577","","","","0"
"2004-10","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","New passenger cars","Dollars","81","millions","6","v62700728","1.2.1.47","4678","","","","0"
"2005-01","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","New passenger cars","Dollars","81","millions","6","v62700728","1.2.1.47","4646","","","","0"
"2005-04","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","New passenger cars","Dollars","81","millions","6","v62700728","1.2.1.47","4741","","","","0"
"2005-07","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","New passenger cars","Dollars","81","millions","6","v62700728","1.2.1.47","4832","","","","0"
"2005-10","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","New passenger cars","Dollars","81","millions","6","v62700728","1.2.1.47","4664","","","","0"
"2006-01","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","New passenger cars","Dollars","81","millions","6","v62700728","1.2.1.47","4690","","","","0"
"2006-04","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","New passenger cars","Dollars","81","millions","6","v62700728","1.2.1.47","4704","","","","0"
"2006-07","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","New passenger cars","Dollars","81","millions","6","v62700728","1.2.1.47","4826","","","","0"
"2006-10","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","New passenger cars","Dollars","81","millions","6","v62700728","1.2.1.47","4794","","","","0"
"2007-01","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","New passenger cars","Dollars","81","millions","6","v62700728","1.2.1.47","4735","","","","0"
"2007-04","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","New passenger cars","Dollars","81","millions","6","v62700728","1.2.1.47","4916","","","","0"
"2007-07","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","New passenger cars","Dollars","81","millions","6","v62700728","1.2.1.47","4846","","","","0"
"2007-10","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","New passenger cars","Dollars","81","millions","6","v62700728","1.2.1.47","4987","","","","0"
"2008-01","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","New passenger cars","Dollars","81","millions","6","v62700728","1.2.1.47","5519","","","","0"
"2008-04","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","New passenger cars","Dollars","81","millions","6","v62700728","1.2.1.47","5660","","","","0"
"2008-07","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","New passenger cars","Dollars","81","millions","6","v62700728","1.2.1.47","5386","","","","0"
"2008-10","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","New passenger cars","Dollars","81","millions","6","v62700728","1.2.1.47","4527","","","","0"
